,apical,cell_soma_location,dendrite_type,disease_state,specimen_id,name,reconstruction_type,reporter_status,species,structure_area_abbrev,structure_area_id,structure_layer_name,transgenic_line,average_bifurcation_angle_local,average_bifurcation_angle_remote,average_contraction,average_diameter,average_fragmentation,average_parent_daughter_ratio,hausdorff_dimension,id,max_branch_order,max_path_distance,neuron_reconstruction_type,number_bifurcations,number_branches,number_nodes,number_stems,number_tips,overall_depth,overall_height,overall_width,scale_factor_x,scale_factor_y,scale_factor_z,soma_surface,superseded,tags,total_length,total_surface,total_volume
2103,truncated,"[8874.61211073611, 1426.52817458683, 3302.53063775643]",spiny,,501566512,Ntsr1-Cre;Ai14-230238.03.02.01,,positive,Mus musculus,VISp,385,6a,Ntsr1-Cre_GN220,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2104,NA,"[9051.17612623199, 869.831205102901, 8335.55929739966]",aspiny,,606336338,Nkx2-1-CreERT2;Ai14-337630.04.01.01,,positive,Mus musculus,VISp,385,2/3,Nkx2-1-CreERT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105,intact,"[8620.0, 1673.23191486038, 8727.4240564514]",spiny,,490485142,Ntsr1-Cre;Ai14-214922.03.01.01,dendrite-only,positive,Mus musculus,VISp,385,6a,Ntsr1-Cre_GN220,75.56922247500441,,0.873486460383067,0.36670694534361103,37.625,0.891321116488383,,510982908.0,21.0,794.867001447578,dendrite-only,40.0,85.0,3159.0,5.0,45.0,113.3546,843.711435498011,220.06890522517202,0.1144,0.1144,0.28,252.444274076126,False,3D Neuron Reconstruction morphology,3615.29603807596,4162.26265396219,448.724770432929
2106,NA,"[9045.0, 1214.09755484393, 2812.67269595664]",aspiny,,475740357,Htr3a-Cre_NO152;Ai14-185556.03.01.01,,positive,Mus musculus,VISp,385,4,Htr3a-Cre_NO152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2107,truncated,"[8440.96764418576, 1515.66706857114, 8363.11384247925]",spiny,,562424079,Ndnf-IRES2-dgCre;Ai14-290386.05.01.01,,positive,Mus musculus,VISp,385,6a,Ndnf-IRES2-dgCre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2108,intact,"[8121.0, 878.165474297702, 3284.20630203833]",spiny,,473020156,Rorb-IRES2-Cre-D;Ai14-181710.05.02.01,dendrite-only,positive,Mus musculus,VISp,385,4,Rorb-IRES2-Cre,70.99226137796909,,0.8635339854743621,0.3611160604805089,51.2608695652174,0.8497787964770129,,491771275.0,7.0,473.32761710143404,dendrite-only,23.0,54.0,2429.0,8.0,31.0,55.9418,495.701602583127,266.659410746562,0.1144,0.1144,0.28,222.84797941813,False,3D Neuron Reconstruction morphology,2755.18452120031,3135.2731651180497,312.889408581236
2109,truncated,"[9393.9391305878, 1714.21535659394, 2778.15474322815]",spiny,,488467273,Ntsr1-Cre;Ai14-212351.03.02.01,,negative,Mus musculus,VISp,385,5,Ntsr1-Cre_GN220,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110,truncated,"[8574.0, 1404.29860357925, 2426.94254297514]",spiny,,568584929,Esr2-IRES2-Cre;Ai14-296165.03.02.02,,positive,Mus musculus,VISp,385,4,Esr2-IRES2-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111,truncated,"[9489.24257509068, 1175.54649012892, 7916.63312005717]",spiny,,469720505,Nr5a1-Cre;Ai14-177838.03.01.01,,positive,Mus musculus,VISp,385,5,Nr5a1-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2112,NA,"[9000.0, 902.393961321543, 3581.23733574801]",aspiny,,570589935,Vip-IRES-Cre;Ai14-299120.05.02.01,,positive,Mus musculus,VISp,385,4,Vip-IRES-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113,intact,"[8098.32673217885, 884.307967424997, 8020.15003886594]",spiny,,489752610,Nr5a1-Cre;Ai14-213386.03.01.01,,positive,Mus musculus,VISp,385,4,Nr5a1-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2114,intact,"[70.0, 260.0, 111.0]",spiny,epilepsy,529863215,H16.06.010.01.03.05.02,full,,Homo Sapiens,MTG,12141,5,,73.05703877246671,,0.794714347919822,0.7834554487943142,137.903225806452,0.9211454514193269,,599474744.0,15.0,1695.7090220075,full,31.0,67.0,8878.0,5.0,36.0,99.2183,1988.71789609784,542.515299992982,0.1144,0.1144,0.28,353.84019024849505,False,3D Neuron Reconstruction morphology,10432.2815600835,25709.995333538198,5968.433592800289
2115,NA,"[8686.43184673875, 538.872401831725, 3786.11585887998]",aspiny,,585832440,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-315067.05.02.01,full,positive,Mus musculus,VISp,385,2/3,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,87.7984820658073,,0.8262680020435391,0.5781305200704371,47.375,0.9895799611524759,,610886173.0,4.0,229.185567464448,full,16.0,38.0,1728.0,6.0,22.0,95.305,245.559419941759,158.45529855656602,0.1144,0.1144,0.28,395.875203505837,False,3D Neuron Reconstruction morphology,2062.0287137605,3747.5709978543896,548.25386836649
2116,NA,"[8800.14376196535, 1369.37001165263, 3180.6774408347]",sparsely spiny,,591778248,Htr3a-Cre_NO152;Ai14-319913.04.01.01,,positive,Mus musculus,VISp,385,5,Htr3a-Cre_NO152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2117,truncated,"[8813.53261801302, 1184.5169635448, 8434.74865485427]",spiny,,324032509,Rorb-IRES2-Cre-D;Ai14-172651.05.01.01,,positive,Mus musculus,VISp,385,4,Rorb-IRES2-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2118,NA,"[9179.01778980584, 1346.13741619046, 8024.7418512768]",aspiny,,484571248,Rorb-IRES2-Cre-D;Ai14-201965.04.01.01,dendrite-only,negative,Mus musculus,VISp,385,5,Rorb-IRES2-Cre,66.4421272791615,,0.912092380242515,0.274529893775446,60.3928571428571,0.908120206524249,,496085113.0,3.0,290.851894062079,dendrite-only,14.0,34.0,1850.0,6.0,20.0,75.2425,351.234543942877,368.486317412067,0.1144,0.1144,0.28,379.180914528897,False,3D Neuron Reconstruction morphology,2157.8156949338,1864.43990459682,128.97096594715
2119,truncated,"[9520.40982508425, 1868.07349640965, 8353.20733723161]",spiny,,556910601,Ndnf-IRES2-dgCre;Ai14-280611.03.01.01,,positive,Mus musculus,VISp,385,6a,Ndnf-IRES2-dgCre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120,truncated,"[9488.90563394596, 1687.74459076496, 2437.06158315847]",spiny,,476144118,Scnn1a-Tg3-Cre;Ai14-187850.03.02.01,,positive,Mus musculus,VISp,385,4,Scnn1a-Tg3-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2121,NA,"[8974.19339926721, 1681.85740069319, 8778.64124471392]",sparsely spiny,,555263276,Chrna2-Cre_OE25;Ai14(BT)-280154.05.01.01,,positive,Mus musculus,VISp,385,5,Chrna2-Cre_OE25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2122,intact,"[8730.9078186562, 1081.904646967, 3202.91398427781]",spiny,,488434725,Scnn1a-Tg3-Cre;Ai14-212223.04.02.01,,positive,Mus musculus,VISp,385,4,Scnn1a-Tg3-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2123,intact,"[9207.42364603687, 2200.40643949699, 9315.31189956764]",spiny,,589121138,Sim1-Cre_KJ18;Ai14-318533.05.01.01,,positive,Mus musculus,VISl,409,5,Sim1-Cre_KJ18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2124,truncated,"[110.0, 122.0, 240.0]",spiny,tumor,569075240,H17.06.004.11.05.01,,,Homo Sapiens,AnG,12136,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2125,intact,"[8347.52575106291, 1132.36124043071, 8251.4731794765]",spiny,,485880739,Rbp4-Cre_KL100;Ai14-204745.05.01.01,dendrite-only,positive,Mus musculus,VISp,385,5,Rbp4-Cre_KL100,72.0515262310337,,0.902934853098967,0.46078104941641895,48.7738095238095,0.872537618931212,,496001050.0,16.0,741.3937727607699,dendrite-only,42.0,91.0,4200.0,7.0,49.0,138.92700000000002,709.046371878609,344.702323187887,0.1144,0.1144,0.28,557.816895030517,False,3D Neuron Reconstruction morphology,5002.3889654656205,7175.83633933729,1012.0883751797699
2126,truncated,"[9420.12216647106, 1635.93338889216, 2799.88719332764]",spiny,,477564985,Rbp4-Cre_KL100;Ai14-190182.03.02.01,,positive,Mus musculus,VISp,385,5,Rbp4-Cre_KL100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2127,intact,"[8429.28968316785, 1342.22464382601, 8066.69112655881]",spiny,,501563275,Ntsr1-Cre;Ai14-230238.04.01.01,,positive,Mus musculus,VISp,385,6a,Ntsr1-Cre_GN220,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128,intact,"[9046.53605148807, 1307.06609881863, 3174.93344633221]",spiny,,471141261,Rbp4-Cre_KL100;Ai14-180747.02.01.01,dendrite-only,positive,Mus musculus,VISp,385,5,Rbp4-Cre_KL100,57.380173523569404,,0.856542023921052,0.166759380946059,72.1,0.992690160075717,,501146906.0,7.0,515.083904585494,dendrite-only,20.0,47.0,3291.0,7.0,27.0,134.2793,584.465276021277,377.916304751713,0.1144,0.1144,0.28,81.6279634419273,False,3D Neuron Reconstruction morphology,3580.83306804307,1889.5417972489802,85.0107143076389
2129,intact,"[9573.27702141976, 1470.52990567515, 2415.93969306302]",spiny,,477129850,Slc17a6-IRES-Cre;Ai14-190263.03.02.01,,positive,Mus musculus,VISp,385,2/3,Slc17a6-IRES-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130,NA,"[9200.00000000001, 979.100364803622, 2585.88627934988]",aspiny,,564430168,Ndnf-IRES2-dgCre;Ai14-292672.03.02.01,,positive,Mus musculus,VISp,385,1,Ndnf-IRES2-dgCre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2131,NA,"[333.0, 236.0, 122.0]",aspiny,epilepsy,611592806,H17.06.012.14.08.02,,,Homo Sapiens,MTG,12141,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2132,intact,"[70.0, 260.0, 111.0]",spiny,epilepsy,529877874,H16.06.010.01.03.06.01,,,Homo Sapiens,MTG,12141,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2133,NA,"[8972.04946221842, 620.09156205159, 3261.98834587563]",aspiny,,527464013,Ndnf-IRES2-dgCre;Ai14-256191.05.02.01,,positive,Mus musculus,VISp,385,1,Ndnf-IRES2-dgCre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134,NA,"[9251.65569735541, 1578.63627692294, 9120.08508237935]",aspiny,,488677942,Sst-IRES-Cre;Ai14-212983.04.01.01,,positive,Mus musculus,VISp,385,2/3,Sst-IRES-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2135,NA,"[9322.31677391849, 1399.4027181216, 3619.22978364556]",aspiny,,583140327,Chrna2-Cre_OE25;Ai14(IVSCC)-312986.04.02.01,,positive,Mus musculus,VISp,385,6a,Chrna2-Cre_OE25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2136,truncated,"[325.0, 258.0, 104.0]",spiny,epilepsy,508420652,H16.06.004.02.12.03,,,Homo Sapiens,MTG,12141,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2137,NA,"[78.0, 272.0, 91.0]",aspiny,epilepsy,567742660,H17.06.003.11.05.04,full,,Homo Sapiens,MTG,12141,3,,81.05676864493749,,0.820688606619557,0.282267365512537,115.39130434782601,0.9855081261117651,,605872321.0,4.0,456.3843982577599,full,23.0,54.0,5702.0,8.0,31.0,110.5591,738.306687769382,653.456667948249,0.1144,0.1144,0.28,179.84470753515302,False,3D Neuron Reconstruction morphology,6710.2055584262,5946.75696775344,424.808293555307
2138,NA,"[8660.00000000001, 781.310548078008, 2935.19368061738]",aspiny,,562676370,Ndnf-IRES2-dgCre;Ai14-290382.02.02.01,,positive,Mus musculus,VISp,385,1,Ndnf-IRES2-dgCre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2139,NA,"[8965.0, 701.438224382355, 7254.565954545]",aspiny,,570098371,Pvalb-IRES-Cre;Ai14-299332.04.01.01,,positive,Mus musculus,VISpm,533,4,Pvalb-IRES-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140,intact,"[8573.5594076112, 967.309319566154, 8065.6138430113]",spiny,,603748061,Vipr2-IRES2-Cre-neo;Ai14-335839.03.01.01,,positive,Mus musculus,VISp,385,4,Vipr2-IRES2-Cre-neo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141,NA,"[9020.0, 1064.81333547623, 3534.58866620621]",aspiny,,481001895,Htr3a-Cre_NO152;Ai14-198254.03.02.01,dendrite-only,positive,Mus musculus,VISp,385,5,Htr3a-Cre_NO152,69.155242574299,,0.909922885134698,0.256258193375613,30.1296296296296,0.901092163872534,,491119526.0,5.0,263.67218656979196,dendrite-only,27.0,58.0,1665.0,4.0,31.0,44.3783,208.291110871383,298.71241023501597,0.1144,0.1144,0.28,194.735612937799,False,3D Neuron Reconstruction morphology,1945.83452806559,1578.01504719337,103.459872220109
2142,NA,"[303.0, 281.0, 129.0]",aspiny,epilepsy,643589588,H17.06.013.12.04.02,,,Homo Sapiens,PLP,12147,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143,NA,"[8823.99878168856, 990.632122057294, 7697.13530640773]",aspiny,,396274594,Pvalb-IRES-Cre;Ai14-177449.04.01.01,,positive,Mus musculus,VISp,385,5,Pvalb-IRES-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144,NA,"[8510.62815449545, 961.84793062458, 8469.30393303697]",aspiny,,575012511,Htr3a-Cre_NO152;Ai14-306203.05.01.01,,positive,Mus musculus,VISp,385,2/3,Htr3a-Cre_NO152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145,intact,"[7857.37811700961, 810.930345317375, 3680.47342564129]",spiny,,469793303,Scnn1a-Tg3-Cre;Ai14-180214.05.02.01,dendrite-only,positive,Mus musculus,VISam,394,4,Scnn1a-Tg3-Cre,71.8978327992188,,0.8657895184038129,0.638145399912901,46.794871794871796,0.8481667511583709,,492413246.0,6.0,423.37922160510004,dendrite-only,20.0,44.0,1854.0,4.0,24.0,96.4748,457.58614080078905,242.19176082454499,0.1144,0.1144,0.28,332.75308482499,False,3D Neuron Reconstruction morphology,2204.33031204031,4393.3434366681795,785.358490692859
2146,intact,"[9928.16893763496, 1504.53497109416, 8797.84448029959]",spiny,,505512874,Cux2-CreERT2;Ai14-234037.03.01.01,,positive,Mus musculus,VISp,385,2/3,Cux2-CreERT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147,truncated,"[8658.87974816433, 1319.85814129546, 3269.9827418787]",spiny,,325919795,Rbp4-Cre_KL100;Ai14-175331.05.02.01,,positive,Mus musculus,VISp,385,6a,Rbp4-Cre_KL100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2148,truncated,"[9512.54291843818, 1758.67427054876, 8474.33556116479]",spiny,,322297406,Ntsr1-Cre;Ai14-171075.02.01.01,,positive,Mus musculus,VISp,385,6a,Ntsr1-Cre_GN220,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2149,truncated,"[85.0, 271.0, 103.0]",spiny,epilepsy,520471727,H16.03.002.01.08.02,,,Homo Sapiens,MTG,12141,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150,NA,"[8605.21491546692, 1309.69956414397, 3210.08336988988]",aspiny,,555898896,Chrna2-Cre_OE25;Ai14(BT)-279957.06.02.03,,positive,Mus musculus,VISp,385,5,Chrna2-Cre_OE25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2151,intact,"[9052.06420332379, 1418.01711003458, 2834.29672469166]",spiny,,487664070,Rbp4-Cre_KL100;Ai14-211534.04.02.01,,positive,Mus musculus,VISp,385,5,Rbp4-Cre_KL100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2152,NA,"[8779.0, 877.551592238568, 3517.41461782911]",aspiny,,471077468,Pvalb-IRES-Cre;Ai14-180633.03.02.01,full,positive,Mus musculus,VISp,385,4,Pvalb-IRES-Cre,76.82504419973449,,0.891643616796875,0.323041853554243,39.2608695652174,1.0076219575874898,,500919203.0,4.0,207.434092651693,full,23.0,54.0,2017.0,8.0,31.0,48.4529,292.00148310631903,224.063607432232,0.1144,0.1144,0.28,328.308334808628,False,3D Neuron Reconstruction morphology,2313.5414731462197,2344.27296836989,202.45323621544998
2153,intact,"[7974.72025750282, 1341.56952183511, 8260.57373692836]",spiny,,488448839,Ntsr1-Cre;Ai14-212353.06.01.01,,positive,Mus musculus,VISp,385,6a,Ntsr1-Cre_GN220,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2154,NA,"[8855.0, 1533.23543978258, 8715.11262563823]",aspiny,,579283563,Pvalb-IRES-Cre;Ai14-310798.04.01.02,,positive,Mus musculus,VISp,385,5,Pvalb-IRES-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2155,intact,"[320.0, 274.0, 102.0]",spiny,epilepsy,526800653,H16.03.005.01.09.04,full,,Homo Sapiens,TemL,12139,3,,76.9392060075278,,0.869627568646566,0.682419746925192,82.80722891566259,0.983187242076246,,702296264.0,17.0,1399.21453662208,full,83.0,174.0,13862.0,8.0,91.0,140.7851,935.9954494289301,1295.2866084760801,0.1144,0.1144,0.28,589.6394797165401,False,3D Neuron Reconstruction morphology,16393.3842187894,35156.4444092789,6387.53671128994
2156,intact,"[10109.5147224192, 1900.36038557515, 8913.47244310731]",spiny,,517319635,Cux2-CreERT2;Ai14-242954.04.01.01,dendrite-only,positive,Mus musculus,VISp,385,2/3,Cux2-CreERT2,62.9804661837401,,0.905821124904037,0.444468035478426,41.9814814814815,0.880410725024813,,546786153.0,4.0,207.259691422234,dendrite-only,27.0,59.0,2318.0,5.0,32.0,66.92,218.15122656950902,233.62774275609797,0.1144,0.1144,0.28,226.648536294714,False,3D Neuron Reconstruction morphology,2716.89976807241,3779.12848125451,496.15862886913396
2157,intact,"[72.0, 263.0, 103.0]",spiny,epilepsy,571516327,H17.06.005.12.05.01,,,Homo Sapiens,MTG,12141,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2158,truncated,"[8600.0, 1505.16913774214, 3115.31323001404]",spiny,,580203028,Oxtr-T2A-Cre;Ai14-309026.04.02.01,,positive,Mus musculus,VISp,385,6a,Oxtr-T2A-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2159,NA,"[9300.0, 806.892723149726, 3255.32781958798]",aspiny,,566678900,Nkx2-1-CreERT2;Ai14 (IVSCC)-294490.02.02.01,full,positive,Mus musculus,VISp,385,2/3,Nkx2-1-CreERT2,71.18852128038141,,0.9105443508094829,0.225075681508145,56.6875,0.9894891078116891,,700422073.0,3.0,221.953287144748,full,8.0,22.0,1014.0,6.0,14.0,62.8522,246.735735865545,301.42678445141,0.1144,0.1144,0.28,80.39709317279309,False,3D Neuron Reconstruction morphology,1176.3771055930301,832.5059921596201,46.0768783457886
2160,intact,"[308.0, 310.0, 185.0]",spiny,tumor,486940963,H15.06.016.01.04.01,,,Homo Sapiens,IFG,12117,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2161,NA,"[9140.74695026322, 1527.67602333469, 2873.3091445988]",aspiny,,323523338,Gad2-IRES-Cre;Ai14-172679.03.02.01,,positive,Mus musculus,VISp,385,5,Gad2-IRES-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2162,intact,"[9477.17405026217, 1580.42555693416, 2610.93033489813]",spiny,,507121819,Rorb-IRES2-Cre-D;Ai14-234246.03.02.01,,positive,Mus musculus,VISp,385,4,Rorb-IRES2-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2163,truncated,"[9590.88840160779, 1846.28433696584, 3291.2638202753]",spiny,,579462433,Glt25d2-Cre_NF107;Ai14-309225.02.02.01,,positive,Mus musculus,VISp,385,6a,Glt25d2-Cre_NF107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2164,intact,"[9466.57733835882, 1680.01520329805, 3134.13955745208]",spiny,,603423462,Penk-IRES2-Cre-neo;Ai14-334280.02.02.01,dendrite-only,positive,Mus musculus,VISp,385,6a,Penk-IRES2-Cre-neo,89.3516975986373,,0.771529585806149,0.7564338982098721,72.8611111111111,1.0,,645065208.0,8.0,503.16735426327006,dendrite-only,18.0,42.0,2990.0,6.0,24.0,121.2375,449.90031298803103,400.249879024432,0.1144,0.1144,0.28,431.92731251522696,False,3D Neuron Reconstruction morphology,3553.28702829313,8447.71999773887,1683.6119646421
2165,NA,"[9375.16535164878, 1525.38536450851, 3307.48435770508]",sparsely spiny,,502382506,Sst-IRES-Cre;Ai14-230644.05.02.01,,positive,Mus musculus,VISp,385,6a,Sst-IRES-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2166,intact,"[9101.0254673891, 2295.22607710186, 9367.05470252057]",spiny,,603402458,Penk-IRES2-Cre-neo;Ai14-334280.04.01.01,dendrite-only,positive,Mus musculus,VISli,312782574,6a,Penk-IRES2-Cre-neo,73.3647608869276,,0.835573847903902,0.5797237903766229,69.92,0.9587249897710991,,647860103.0,10.0,669.426189484855,dendrite-only,25.0,55.0,3545.0,5.0,30.0,138.2004,716.262627061312,421.04219931198196,0.1144,0.1144,0.28,477.73833325816804,False,3D Neuron Reconstruction morphology,3964.0569682115797,7223.266316859641,1084.4886261193599
2167,intact,"[8673.73055792799, 1540.2634596747, 3105.41144211355]",spiny,,578917575,Oxtr-T2A-Cre;Ai14-309025.05.02.01,,positive,Mus musculus,VISp,385,6a,Oxtr-T2A-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2168,NA,"[325.0, 261.0, 109.0]",aspiny,epilepsy,488418027,H15.06.017.03.03.01,full,,Homo Sapiens,MTG,12141,3,,73.4872400466922,,0.8720393730760351,0.533630227974214,130.36,1.0,,669814886.0,3.0,480.83639374555,full,13.0,31.0,3419.0,5.0,18.0,38.8729,756.6135176656171,247.884508557095,0.1144,0.1144,0.28,389.40701198267305,False,3D Neuron Reconstruction morphology,3926.6924115421,6583.24105346416,904.463394681945
2169,NA,"[8846.92660418015, 1220.52085492691, 3792.49928427967]",aspiny,,586070286,Chrna2-Cre_OE25;Ai14(IVSCC)-316052.02.02.01,,positive,Mus musculus,VISp,385,6a,Chrna2-Cre_OE25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2170,NA,"[8836.83296136052, 1318.71013374793, 8786.25144596691]",aspiny,,476100382,Sst-IRES-Cre;Ai14-187425.04.01.01,,positive,Mus musculus,VISp,385,4,Sst-IRES-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2171,intact,"[9353.0, 1590.32572837981, 2713.20555240041]",spiny,,485835016,Rbp4-Cre_KL100;Ai14-204744.03.02.01,dendrite-only,positive,Mus musculus,VISp,385,5,Rbp4-Cre_KL100,77.6050559119102,,0.8819260588589609,0.121843334514314,38.5106382978723,0.7868706534870359,,496123859.0,15.0,740.252815201426,dendrite-only,47.0,101.0,3845.0,7.0,54.0,167.4033,646.759679890462,408.68966297293406,0.1144,0.1144,0.28,25.9554400500422,False,3D Neuron Reconstruction morphology,4543.7185375375,1753.07438084366,57.0730834419841
2172,truncated,"[9510.0, 1291.26697901067, 8350.5766366105]",spiny,,478498617,Rorb-IRES2-Cre-D;Ai14-192794.03.01.01,,positive,Mus musculus,VISp,385,4,Rorb-IRES2-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2173,truncated,"[8603.82952788547, 1206.74783997188, 2804.05291635978]",spiny,,478439166,Nr5a1-Cre;Ai14-192789.05.02.01,,positive,Mus musculus,VISp,385,4,Nr5a1-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2174,NA,"[8986.0, 1588.29103240444, 2404.14483660973]",aspiny,,609492577,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-344137.03.02.01,,positive,Mus musculus,VISp,385,4,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2175,NA,"[9046.53605148807, 1385.54430122749, 4169.50347472589]",aspiny,,573685602,Vipr2-IRES2-Cre;Ai14-304187.02.02.01,,positive,Mus musculus,RSPv,886,5,Vipr2-IRES2-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2176,NA,"[8892.78224916346, 1460.88569826292, 2019.36987870712]",aspiny,,536306115,Ndnf-IRES2-dgCre;Ai14-262475.04.02.01,full,positive,Mus musculus,VISl,409,2/3,Ndnf-IRES2-dgCre,83.8024235733041,,0.877989274229049,0.43232559672179793,26.1875,0.9909227636546322,,566350959.0,6.0,165.64587449791298,full,40.0,86.0,2161.0,6.0,46.0,59.92,240.263286989784,184.745002963433,0.1144,0.1144,0.28,250.160525158522,False,3D Neuron Reconstruction morphology,2492.96488047667,3382.2264155372304,365.50357929469703
2177,NA,"[9100.0, 1651.12055992851, 8645.17840786342]",aspiny,,466271455,Sst-IRES-Cre;Ai14-179870.03.01.01,,positive,Mus musculus,VISp,385,5,Sst-IRES-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2178,intact,"[8766.93193131801, 974.976888935706, 7738.21234327501]",spiny,,314831019,Scnn1a-Tg3-Cre;Ai14-168093.03.02.01,dendrite-only,positive,Mus musculus,VISp,385,5,Scnn1a-Tg3-Cre,66.6059614828074,,0.8494203426797571,0.42783624066332704,47.5,0.9259491193295508,,491119592.0,7.0,596.79953399727,dendrite-only,34.0,78.0,3399.0,10.0,44.0,112.4508,620.486862284642,309.17973439127996,0.1144,0.1144,0.28,515.443685632237,False,3D Neuron Reconstruction morphology,4006.93187123394,5379.49739509378,642.658848428848
2179,NA,"[9116.43708153059, 1068.91436798493, 3192.58007412934]",aspiny,,486896849,Pvalb-IRES-Cre;Ai14-209764.03.02.01,full,positive,Mus musculus,VISp,385,4,Pvalb-IRES-Cre,63.578861383112205,,0.912103355459272,0.538379409082509,64.3333333333333,0.8791287627372941,,510121190.0,4.0,340.357898554023,full,21.0,49.0,2782.0,7.0,28.0,70.7669,508.30210199370003,238.838855725272,0.1144,0.1144,0.28,751.5588713930881,False,3D Neuron Reconstruction morphology,3265.3232866143203,5537.4545393812095,857.056931934534
2180,intact,"[8860.13330470803, 776.058671209236, 7926.26429438021]",spiny,,484509440,Cux2-CreERT2;Ai14-198019.03.01.01,,positive,Mus musculus,VISp,385,2/3,Cux2-CreERT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181,intact,"[9270.00000000001, 1035.60443681308, 3660.21236638046]",spiny,,565124865,Ndnf-IRES2-dgCre;Ai14-292670.02.02.01,,positive,Mus musculus,VISp,385,5,Ndnf-IRES2-dgCre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2182,truncated,"[8568.81289814619, 1566.99580007302, 8869.87424821832]",spiny,,555088069,Chrna2-Cre_OE25;Ai14(BT)-279955.05.01.01,,positive,Mus musculus,VISp,385,5,Chrna2-Cre_OE25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,intact,"[9096.59329131883, 1886.19346769981, 2322.5693382083]",spiny,,562541627,Esr2-IRES2-Cre;Ai14-291921.05.02.01,dendrite-only,positive,Mus musculus,VISl,409,5,Esr2-IRES2-Cre,64.5462161557943,,0.8404942553566759,0.7145906092922192,40.886363636363605,0.9746672608781279,,601947803.0,6.0,261.623285237338,dendrite-only,22.0,50.0,1896.0,6.0,28.0,66.64,309.059295882504,205.90076101725398,0.1144,0.1144,0.28,574.622600506957,False,3D Neuron Reconstruction morphology,2230.51901646232,5021.42398619177,978.3361694705279
